name,sourcefile,cloneof,year,manufacturer,status
sc5dmineb,bfm_sc5sw.cpp,sc5dmine,2002,BFM,preliminary
sc5dminec,bfm_sc5sw.cpp,sc5dmine,2002,BFM,preliminary
sc5dmined,bfm_sc5sw.cpp,sc5dmine,2002,BFM,preliminary
sc5dminee,bfm_sc5sw.cpp,sc5dmine,2002,BFM,preliminary
sc5dminef,bfm_sc5sw.cpp,sc5dmine,2002,BFM,preliminary
sc5dmineg,bfm_sc5sw.cpp,sc5dmine,2002,BFM,preliminary
sc5dmineh,bfm_sc5sw.cpp,sc5dmine,2002,BFM,preliminary
sc5dminei,bfm_sc5sw.cpp,sc5dmine,2002,BFM,preliminary
sc5dminej,bfm_sc5sw.cpp,sc5dmine,2002,BFM,preliminary
sc5dminek,bfm_sc5sw.cpp,sc5dmine,2002,BFM,preliminary
sc5dminel,bfm_sc5sw.cpp,sc5dmine,2002,BFM,preliminary
sc5dnd,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dnda,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dndb,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dndbb,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndbba,bfm_sc5sw.cpp,sc5dndbb,200?,BFM,preliminary
sc5dndbbb,bfm_sc5sw.cpp,sc5dndbb,200?,BFM,preliminary
sc5dndbbc,bfm_sc5sw.cpp,sc5dndbb,200?,BFM,preliminary
sc5dndbbd,bfm_sc5sw.cpp,sc5dndbb,200?,BFM,preliminary
sc5dndbbe,bfm_sc5sw.cpp,sc5dndbb,200?,BFM,preliminary
sc5dndbbf,bfm_sc5sw.cpp,sc5dndbb,200?,BFM,preliminary
sc5dndbbg,bfm_sc5sw.cpp,sc5dndbb,200?,BFM,preliminary
sc5dndbc,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndbca,bfm_sc5sw.cpp,sc5dndbc,200?,BFM,preliminary
sc5dndbcb,bfm_sc5sw.cpp,sc5dndbc,200?,BFM,preliminary
sc5dndbcc,bfm_sc5sw.cpp,sc5dndbc,200?,BFM,preliminary
sc5dndbcd,bfm_sc5sw.cpp,sc5dndbc,200?,BFM,preliminary
sc5dndbce,bfm_sc5sw.cpp,sc5dndbc,200?,BFM,preliminary
sc5dndbcf,bfm_sc5sw.cpp,sc5dndbc,200?,BFM,preliminary
sc5dndbcg,bfm_sc5sw.cpp,sc5dndbc,200?,BFM,preliminary
sc5dndbch,bfm_sc5sw.cpp,sc5dndbc,200?,BFM,preliminary
sc5dndbci,bfm_sc5sw.cpp,sc5dndbc,200?,BFM,preliminary
sc5dndbcj,bfm_sc5sw.cpp,sc5dndbc,200?,BFM,preliminary
sc5dndbck,bfm_sc5sw.cpp,sc5dndbc,200?,BFM,preliminary
sc5dndbd,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndbda,bfm_sc5sw.cpp,sc5dndbd,200?,BFM,preliminary
sc5dndbdb,bfm_sc5sw.cpp,sc5dndbd,200?,BFM,preliminary
sc5dndbdc,bfm_sc5sw.cpp,sc5dndbd,200?,BFM,preliminary
sc5dndbdd,bfm_sc5sw.cpp,sc5dndbd,200?,BFM,preliminary
sc5dndbde,bfm_sc5sw.cpp,sc5dndbd,200?,BFM,preliminary
sc5dndbdf,bfm_sc5sw.cpp,sc5dndbd,200?,BFM,preliminary
sc5dndbdg,bfm_sc5sw.cpp,sc5dndbd,200?,BFM,preliminary
sc5dndbdh,bfm_sc5sw.cpp,sc5dndbd,200?,BFM,preliminary
sc5dndbdi,bfm_sc5sw.cpp,sc5dndbd,200?,BFM,preliminary
sc5dndbe,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndbea,bfm_sc5sw.cpp,sc5dndbe,200?,BFM,preliminary
sc5dndbeb,bfm_sc5sw.cpp,sc5dndbe,200?,BFM,preliminary
sc5dndbec,bfm_sc5sw.cpp,sc5dndbe,200?,BFM,preliminary
sc5dndbed,bfm_sc5sw.cpp,sc5dndbe,200?,BFM,preliminary
sc5dndbee,bfm_sc5sw.cpp,sc5dndbe,200?,BFM,preliminary
sc5dndbef,bfm_sc5sw.cpp,sc5dndbe,200?,BFM,preliminary
sc5dndbeg,bfm_sc5sw.cpp,sc5dndbe,200?,BFM,preliminary
sc5dndbeh,bfm_sc5sw.cpp,sc5dndbe,200?,BFM,preliminary
sc5dndbei,bfm_sc5sw.cpp,sc5dndbe,200?,BFM,preliminary
sc5dndbej,bfm_sc5sw.cpp,sc5dndbe,200?,BFM,preliminary
sc5dndbek,bfm_sc5sw.cpp,sc5dndbe,200?,BFM,preliminary
sc5dndbel,bfm_sc5sw.cpp,sc5dndbe,200?,BFM,preliminary
sc5dndbem,bfm_sc5sw.cpp,sc5dndbe,200?,BFM,preliminary
sc5dndben,bfm_sc5sw.cpp,sc5dndbe,200?,BFM,preliminary
sc5dndbl,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndbla,bfm_sc5sw.cpp,sc5dndbl,200?,BFM,preliminary
sc5dndblb,bfm_sc5sw.cpp,sc5dndbl,200?,BFM,preliminary
sc5dndblc,bfm_sc5sw.cpp,sc5dndbl,200?,BFM,preliminary
sc5dndbld,bfm_sc5sw.cpp,sc5dndbl,200?,BFM,preliminary
sc5dndble,bfm_sc5sw.cpp,sc5dndbl,200?,BFM,preliminary
sc5dndblf,bfm_sc5sw.cpp,sc5dndbl,200?,BFM,preliminary
sc5dndblg,bfm_sc5sw.cpp,sc5dndbl,200?,BFM,preliminary
sc5dndblh,bfm_sc5sw.cpp,sc5dndbl,200?,BFM,preliminary
sc5dndbli,bfm_sc5sw.cpp,sc5dndbl,200?,BFM,preliminary
sc5dndblj,bfm_sc5sw.cpp,sc5dndbl,200?,BFM,preliminary
sc5dndblk,bfm_sc5sw.cpp,sc5dndbl,200?,BFM,preliminary
sc5dndbll,bfm_sc5sw.cpp,sc5dndbl,200?,BFM,preliminary
sc5dndblm,bfm_sc5sw.cpp,sc5dndbl,200?,BFM,preliminary
sc5dndbln,bfm_sc5sw.cpp,sc5dndbl,200?,BFM,preliminary
sc5dndblo,bfm_sc5sw.cpp,sc5dndbl,200?,BFM,preliminary
sc5dndblp,bfm_sc5sw.cpp,sc5dndbl,200?,BFM,preliminary
sc5dndblq,bfm_sc5sw.cpp,sc5dndbl,200?,BFM,preliminary
sc5dndblr,bfm_sc5sw.cpp,sc5dndbl,200?,BFM,preliminary
sc5dndbls,bfm_sc5sw.cpp,sc5dndbl,200?,BFM,preliminary
sc5dndbo,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndboa,bfm_sc5sw.cpp,sc5dndbo,200?,BFM,preliminary
sc5dndbob,bfm_sc5sw.cpp,sc5dndbo,200?,BFM,preliminary
sc5dndboc,bfm_sc5sw.cpp,sc5dndbo,200?,BFM,preliminary
sc5dndbod,bfm_sc5sw.cpp,sc5dndbo,200?,BFM,preliminary
sc5dndboe,bfm_sc5sw.cpp,sc5dndbo,200?,BFM,preliminary
sc5dndbof,bfm_sc5sw.cpp,sc5dndbo,200?,BFM,preliminary
sc5dndbog,bfm_sc5sw.cpp,sc5dndbo,200?,BFM,preliminary
sc5dndboh,bfm_sc5sw.cpp,sc5dndbo,200?,BFM,preliminary
sc5dndboi,bfm_sc5sw.cpp,sc5dndbo,200?,BFM,preliminary
sc5dndboj,bfm_sc5sw.cpp,sc5dndbo,200?,BFM,preliminary
sc5dndbok,bfm_sc5sw.cpp,sc5dndbo,200?,BFM,preliminary
sc5dndbol,bfm_sc5sw.cpp,sc5dndbo,200?,BFM,preliminary
sc5dndbom,bfm_sc5sw.cpp,sc5dndbo,200?,BFM,preliminary
sc5dndbq,bfm_sc5sw.cpp,,200?,Qps,preliminary
sc5dndbqa,bfm_sc5sw.cpp,sc5dndbq,200?,Qps,preliminary
sc5dndbqb,bfm_sc5sw.cpp,sc5dndbq,200?,Qps,preliminary
sc5dndbqc,bfm_sc5sw.cpp,sc5dndbq,200?,Qps,preliminary
sc5dndbqd,bfm_sc5sw.cpp,sc5dndbq,200?,Qps,preliminary
sc5dndbqe,bfm_sc5sw.cpp,sc5dndbq,200?,Qps,preliminary
sc5dndbr,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndbra,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbrb,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbrc,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbrd,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbre,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbrf,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbrg,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbrh,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbri,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbrj,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbrk,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbrl,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbrm,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbrn,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbro,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbrp,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbrq,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbrr,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbrs,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbrt,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbru,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbrv,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndbrw,bfm_sc5sw.cpp,sc5dndbr,200?,BFM,preliminary
sc5dndc,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dndc2,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndc2a,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2b,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2c,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2d,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2e,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2f,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2g,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2h,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2i,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2j,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2k,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2l,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2m,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2n,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2o,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2p,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2q,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2r,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2s,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2t,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2u,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2v,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc2w,bfm_sc5sw.cpp,sc5dndc2,200?,BFM,preliminary
sc5dndc3,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndc3a,bfm_sc5sw.cpp,sc5dndc3,200?,BFM,preliminary
sc5dndc3b,bfm_sc5sw.cpp,sc5dndc3,200?,BFM,preliminary
sc5dndc3c,bfm_sc5sw.cpp,sc5dndc3,200?,BFM,preliminary
sc5dndca,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndcaa,bfm_sc5sw.cpp,sc5dndca,200?,BFM,preliminary
sc5dndcab,bfm_sc5sw.cpp,sc5dndca,200?,BFM,preliminary
sc5dndcac,bfm_sc5sw.cpp,sc5dndca,200?,BFM,preliminary
sc5dndcad,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndcae,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndcb,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndcba,bfm_sc5sw.cpp,sc5dndcb,200?,BFM,preliminary
sc5dndcc,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndcca,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndccb,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndccc,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndccd,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndcce,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndccf,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndccg,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndcch,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndcci,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndccj,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndcck,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndccl,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndccm,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndccn,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndcco,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndccp,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndccq,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndccr,bfm_sc5sw.cpp,sc5dndcc,200?,BFM,preliminary
sc5dndcl,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndcla,bfm_sc5sw.cpp,sc5dndcl,200?,BFM,preliminary
sc5dndcr,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndcra,bfm_sc5sw.cpp,sc5dndcr,200?,BFM,preliminary
sc5dndcrb,bfm_sc5sw.cpp,sc5dndcr,200?,BFM,preliminary
sc5dndcrc,bfm_sc5sw.cpp,sc5dndcr,200?,BFM,preliminary
sc5dndcrd,bfm_sc5sw.cpp,sc5dndcr,200?,BFM,preliminary
sc5dndcre,bfm_sc5sw.cpp,sc5dndcr,200?,BFM,preliminary
sc5dndcs,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndcsa,bfm_sc5sw.cpp,sc5dndcs,200?,BFM,preliminary
sc5dndcsb,bfm_sc5sw.cpp,sc5dndcs,200?,BFM,preliminary
sc5dndcsc,bfm_sc5sw.cpp,sc5dndcs,200?,BFM,preliminary
sc5dndcsd,bfm_sc5sw.cpp,sc5dndcs,200?,BFM,preliminary
sc5dndcse,bfm_sc5sw.cpp,sc5dndcs,200?,BFM,preliminary
sc5dndcsf,bfm_sc5sw.cpp,sc5dndcs,200?,BFM,preliminary
sc5dndcsg,bfm_sc5sw.cpp,sc5dndcs,200?,BFM,preliminary
sc5dndcsh,bfm_sc5sw.cpp,sc5dndcs,200?,BFM,preliminary
sc5dndcsi,bfm_sc5sw.cpp,sc5dndcs,200?,BFM,preliminary
sc5dndcsj,bfm_sc5sw.cpp,sc5dndcs,200?,BFM,preliminary
sc5dndcsk,bfm_sc5sw.cpp,sc5dndcs,200?,BFM,preliminary
sc5dndcsl,bfm_sc5sw.cpp,sc5dndcs,200?,BFM,preliminary
sc5dndcsm,bfm_sc5sw.cpp,sc5dndcs,200?,BFM,preliminary
sc5dndd,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dnddd,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dnddda,bfm_sc5sw.cpp,sc5dnddd,200?,BFM,preliminary
sc5dndddb,bfm_sc5sw.cpp,sc5dnddd,200?,BFM,preliminary
sc5dndddc,bfm_sc5sw.cpp,sc5dnddd,200?,BFM,preliminary
sc5dndddd,bfm_sc5sw.cpp,sc5dnddd,200?,BFM,preliminary
sc5dnddde,bfm_sc5sw.cpp,sc5dnddd,200?,BFM,preliminary
sc5dndddf,bfm_sc5sw.cpp,sc5dnddd,200?,BFM,preliminary
sc5dndddg,bfm_sc5sw.cpp,sc5dnddd,200?,BFM,preliminary
sc5dndddh,bfm_sc5sw.cpp,sc5dnddd,200?,BFM,preliminary
sc5dndddi,bfm_sc5sw.cpp,sc5dnddd,200?,BFM,preliminary
sc5dndde,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dnddea,bfm_sc5sw.cpp,sc5dndde,200?,BFM,preliminary
sc5dnddeb,bfm_sc5sw.cpp,sc5dndde,200?,BFM,preliminary
sc5dnddec,bfm_sc5sw.cpp,sc5dndde,200?,BFM,preliminary
sc5dndded,bfm_sc5sw.cpp,sc5dndde,200?,BFM,preliminary
sc5dnddee,bfm_sc5sw.cpp,sc5dndde,200?,BFM,preliminary
sc5dnddef,bfm_sc5sw.cpp,sc5dndde,200?,BFM,preliminary
sc5dnddeg,bfm_sc5sw.cpp,sc5dndde,200?,BFM,preliminary
sc5dnddf,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dnddfa,bfm_sc5sw.cpp,sc5dnddf,200?,BFM,preliminary
sc5dnddfb,bfm_sc5sw.cpp,sc5dnddf,200?,BFM,preliminary
sc5dnddfc,bfm_sc5sw.cpp,sc5dnddf,200?,BFM,preliminary
sc5dnddfd,bfm_sc5sw.cpp,sc5dnddf,200?,BFM,preliminary
sc5dnddfe,bfm_sc5sw.cpp,sc5dnddf,200?,BFM,preliminary
sc5dnddff,bfm_sc5sw.cpp,sc5dnddf,200?,BFM,preliminary
sc5dnddfg,bfm_sc5sw.cpp,sc5dnddf,200?,BFM,preliminary
sc5dnddfh,bfm_sc5sw.cpp,sc5dnddf,200?,BFM,preliminary
sc5dnddfi,bfm_sc5sw.cpp,sc5dnddf,200?,BFM,preliminary
sc5dnddfj,bfm_sc5sw.cpp,sc5dnddf,200?,BFM,preliminary
sc5dnddfk,bfm_sc5sw.cpp,sc5dnddf,200?,BFM,preliminary
sc5dnddfl,bfm_sc5sw.cpp,sc5dnddf,200?,BFM,preliminary
sc5dnddfm,bfm_sc5sw.cpp,sc5dnddf,200?,BFM,preliminary
sc5dnddfn,bfm_sc5sw.cpp,sc5dnddf,200?,BFM,preliminary
sc5dnddi,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dnddia,bfm_sc5sw.cpp,sc5dnddi,200?,BFM,preliminary
sc5dnddib,bfm_sc5sw.cpp,sc5dnddi,200?,BFM,preliminary
sc5dnddic,bfm_sc5sw.cpp,sc5dnddi,200?,BFM,preliminary
sc5dnddo,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dnddoa,bfm_sc5sw.cpp,sc5dnddo,200?,BFM,preliminary
sc5dnddob,bfm_sc5sw.cpp,sc5dnddo,200?,BFM,preliminary
sc5dnddoc,bfm_sc5sw.cpp,sc5dnddo,200?,BFM,preliminary
sc5dnddt,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dnddta,bfm_sc5sw.cpp,sc5dnddt,200?,BFM,preliminary
sc5dnddtb,bfm_sc5sw.cpp,sc5dnddt,200?,BFM,preliminary
sc5dnddtc,bfm_sc5sw.cpp,sc5dnddt,200?,BFM,preliminary
sc5dnddtd,bfm_sc5sw.cpp,sc5dnddt,200?,BFM,preliminary
sc5dnddte,bfm_sc5sw.cpp,sc5dnddt,200?,BFM,preliminary
sc5dnddtf,bfm_sc5sw.cpp,sc5dnddt,200?,BFM,preliminary
sc5dnddw,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dnddwa,bfm_sc5sw.cpp,sc5dnddw,200?,BFM,preliminary
sc5dnddwb,bfm_sc5sw.cpp,sc5dnddw,200?,BFM,preliminary
sc5dnddwc,bfm_sc5sw.cpp,sc5dnddw,200?,BFM,preliminary
sc5dnddwd,bfm_sc5sw.cpp,sc5dnddw,200?,BFM,preliminary
sc5dnddwe,bfm_sc5sw.cpp,sc5dnddw,200?,BFM,preliminary
sc5dnddwf,bfm_sc5sw.cpp,sc5dnddw,200?,BFM,preliminary
sc5dnddwg,bfm_sc5sw.cpp,sc5dnddw,200?,BFM,preliminary
sc5dnddwh,bfm_sc5sw.cpp,sc5dnddw,200?,BFM,preliminary
sc5dnddwi,bfm_sc5sw.cpp,sc5dnddw,200?,BFM,preliminary
sc5dnddwj,bfm_sc5sw.cpp,sc5dnddw,200?,BFM,preliminary
sc5dnde,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dndf,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dndfl,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndfla,bfm_sc5sw.cpp,sc5dndfl,200?,BFM,preliminary
sc5dndflb,bfm_sc5sw.cpp,sc5dndfl,200?,BFM,preliminary
sc5dndflc,bfm_sc5sw.cpp,sc5dndfl,200?,BFM,preliminary
sc5dndfld,bfm_sc5sw.cpp,sc5dndfl,200?,BFM,preliminary
sc5dndfle,bfm_sc5sw.cpp,sc5dndfl,200?,BFM,preliminary
sc5dndg,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dndgl,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndgla,bfm_sc5sw.cpp,sc5dndgl,200?,BFM,preliminary
sc5dndglb,bfm_sc5sw.cpp,sc5dndgl,200?,BFM,preliminary
sc5dndglc,bfm_sc5sw.cpp,sc5dndgl,200?,BFM,preliminary
sc5dndgld,bfm_sc5sw.cpp,sc5dndgl,200?,BFM,preliminary
sc5dndgle,bfm_sc5sw.cpp,sc5dndgl,200?,BFM,preliminary
sc5dndglf,bfm_sc5sw.cpp,sc5dndgl,200?,BFM,preliminary
sc5dndglg,bfm_sc5sw.cpp,sc5dndgl,200?,BFM,preliminary
sc5dndglh,bfm_sc5sw.cpp,sc5dndgl,200?,BFM,preliminary
sc5dndgli,bfm_sc5sw.cpp,sc5dndgl,200?,BFM,preliminary
sc5dndglj,bfm_sc5sw.cpp,sc5dndgl,200?,BFM,preliminary
sc5dndglk,bfm_sc5sw.cpp,sc5dndgl,200?,BFM,preliminary
sc5dndgo,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndgoa,bfm_sc5sw.cpp,sc5dndgo,200?,BFM,preliminary
sc5dndh,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dndhf,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndhfa,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhfb,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhfc,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhfd,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhfe,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhff,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhfg,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhfh,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhfi,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhfj,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhfk,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhfl,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhfm,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhfn,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhfo,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhfp,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhfq,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhfr,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhfs,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhft,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndhfu,bfm_sc5sw.cpp,sc5dndhf,200?,BFM,preliminary
sc5dndi,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dndj,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dndk,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dndl,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dndld,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndlda,bfm_sc5sw.cpp,sc5dndld,200?,BFM,preliminary
sc5dndldb,bfm_sc5sw.cpp,sc5dndld,200?,BFM,preliminary
sc5dndldc,bfm_sc5sw.cpp,sc5dndld,200?,BFM,preliminary
sc5dndlp,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndlpa,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndlpb,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndlpc,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndlpd,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndlpe,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndlpf,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndlpg,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndlph,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndlpi,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndlpj,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndlpk,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndlpl,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndlpm,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndlpn,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndlpo,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndlpp,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndlpq,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndlpr,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndlps,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
